,0
0,3152
1,176474
2,190900
3,171075
4,103364
5,126797
6,124475
7,126609
8,27189
9,90042
10,74408
11,120802
12,211850
13,4049
14,104948
15,115517
16,38147
17,20289
18,71521
19,47463
20,20925
21,108277
22,171981
23,191362
24,95084
25,222466
26,218098
27,209756
28,11078
29,103932
30,156799
31,194824
32,237649
33,60818
34,179403
35,125568
36,21314
37,42603
38,140644
39,38661
40,23202
41,45344
42,72096
43,191734
44,220893
45,183176
46,232338
47,13807
48,80128
49,65682
50,84394
51,194376
52,239374
53,55272
54,123835
55,245258
56,46731
57,104222
58,200094
59,232379
60,126829
61,6315
62,76965
63,6611
64,169657
65,76727
66,211182
67,126264
68,22805
69,130753
70,230307
71,213274
72,146888
73,242896
74,136236
75,101979
76,139032
77,204867
78,61386
79,176214
80,190037
81,205405
82,20141
83,162206
84,128038
85,34198
86,71271
87,65655
88,155467
89,186596
90,89137
91,215101
92,128115
93,75935
94,231407
95,14527
96,216721
97,2660
98,221833
99,189208
100,201197
101,106517
102,228666
103,140496
104,10152
105,138015
106,186630
107,179282
108,128954
109,115910
110,148078
111,146189
112,112093
113,160493
114,140029
115,24776
116,110467
117,107380
118,115260
119,169077
120,53207
121,120492
122,163218
123,181896
124,211814
125,95181
126,82822
127,127487
128,37842
129,58027
130,125778
131,199088
132,148163
133,131128
134,197920
135,46310
136,34595
137,183258
138,42181
139,127058
140,19592
141,57349
142,227223
143,14717
144,27039
145,49285
146,186623
147,92487
148,5168
149,45972
150,17070
151,193155
152,110702
153,70079
154,5493
155,219396
156,238619
157,175185
158,27790
159,121567
160,165125
161,81242
162,188936
163,202607
164,95174
165,71952
166,147797
167,105560
168,144775
169,160664
170,128699
171,95431
172,94744
173,156453
174,70120
175,242301
176,159419
177,101785
178,172419
179,163461
180,201483
181,131663
182,197478
183,118214
184,229164
185,39829
186,82590
187,113345
188,240800
189,19521
190,46540
191,54347
192,189161
193,184837
194,211597
195,63437
196,52489
197,220382
198,51978
199,73497
200,50537
201,41636
202,94725
203,81348
204,58209
205,149975
206,94103
207,193820
208,232184
209,234370
210,39648
211,140374
212,111866
213,44583
214,214208
215,34826
216,22505
