,0
0,98887
1,98716
2,71671
3,90722
4,3571
5,77190
6,137084
7,227037
8,15308
9,167082
10,210325
11,238979
12,222402
13,167881
14,7698
15,112252
16,36934
17,213136
18,9265
19,150161
20,122811
21,11576
22,208773
23,213873
24,214717
25,234646
26,173710
27,44784
28,63850
29,93453
30,8992
31,66962
32,91407
33,119674
34,238768
35,15392
36,115506
37,53572
38,153984
39,211914
40,165327
41,164633
42,153273
43,73753
44,187208
45,5271
46,167317
47,49228
48,234334
49,47779
50,199889
51,40898
52,80094
53,203346
54,28540
55,85385
56,168087
57,42610
58,15890
59,142484
60,25268
61,99245
62,126925
63,210151
64,129503
65,78060
66,214201
67,156747
68,178532
69,110745
70,245199
71,17271
72,72889
73,210767
74,51414
75,75104
76,179091
77,68977
78,128316
79,99927
80,68189
81,199796
82,40889
83,42343
84,52030
85,140388
86,67319
87,153787
88,194538
89,132388
90,66978
91,38992
92,145810
93,40454
94,123669
95,149519
96,245403
97,48029
98,188104
99,3988
100,20344
101,84614
102,42315
103,177582
104,128381
105,70179
106,216647
107,154354
108,80638
109,88309
110,156951
111,27195
112,138286
113,92692
114,47898
115,197770
116,90115
117,245804
118,165521
119,165197
120,197085
121,111063
122,72867
123,243144
124,61006
125,152890
126,117674
127,56248
128,65107
129,111910
130,208105
131,227100
132,86195
133,204572
134,123552
135,76011
136,201940
137,85578
138,210679
139,153827
140,25244
141,41215
142,45200
143,158444
144,3433
145,31857
146,70116
147,87423
148,205666
149,239220
150,163505
151,120735
152,83373
153,222179
154,183857
155,177094
156,168283
157,46645
158,158425
159,241664
160,129422
161,32015
162,229869
163,238058
164,98487
165,69655
166,107775
167,5400
168,123115
169,242267
170,91785
171,132339
172,127621
173,82583
174,72494
175,16943
176,34226
177,193664
178,196034
179,40037
180,81575
181,43633
182,26296
183,231524
184,234737
185,218527
186,28948
187,203454
188,142584
189,239506
190,149475
191,102880
192,69205
193,152502
194,52834
195,194865
196,174822
197,204182
198,183202
199,5904
200,53230
201,140672
202,40043
203,101636
204,35636
205,45352
206,71829
207,233329
208,170345
209,205691
210,99312
211,51561
212,232459
213,103466
214,230886
215,50488
216,66530
217,170473
218,244654
219,220830
220,176477
221,91736
222,184421
223,178928
224,223986
225,147281
226,198516
227,227427
228,54695
229,113098
230,229015
231,18558
232,157745
233,245391
234,89543
235,166771
236,4927
237,244883
238,38051
239,4563
240,96928
241,61557
242,131390
243,150292
244,223031
245,123463
246,41421
247,11935
248,232964
249,243427
250,135013
251,228217
252,34926
253,151034
254,172206
255,79260
256,204833
257,223605
258,239897
259,239953
260,214822
261,215635
262,163329
263,220246
264,214279
265,48765
266,187026
267,165818
268,174719
269,207033
270,60810
271,116002
272,41845
273,177608
274,53349
275,220297
276,107862
277,193350
278,153904
279,26042
280,124382
281,175674
282,199539
283,220775
284,113687
285,90227
286,100543
287,107591
288,222725
289,130205
290,229396
291,64494
292,52863
293,91288
294,135408
295,236932
296,217273
297,158587
298,191242
299,145869
300,74209
301,170056
302,143792
303,65736
304,94428
305,237300
306,133919
307,58109
308,92757
309,117119
310,194753
311,77759
312,227248
313,78139
314,200859
315,174262
316,151381
317,199623
318,238924
319,158442
320,55251
321,231791
322,24564
323,128937
324,225826
325,232018
326,192844
327,30279
328,115637
329,92932
330,67431
331,97052
332,87573
333,94917
334,229599
335,110149
336,144088
337,158763
338,168053
339,212460
340,143545
341,37031
342,89148
343,66813
344,41078
345,207851
346,83476
347,128631
348,190605
349,102967
350,231620
351,13316
352,84592
353,104715
354,146266
355,117056
356,107306
357,163099
358,35042
359,82
360,23907
361,110417
362,161167
363,188063
364,245800
365,210940
366,35064
367,63120
368,35053
369,207796
370,46058
371,236023
372,62605
373,60573
374,190006
375,212547
376,221259
377,27974
378,98625
379,81134
380,221190
381,83723
382,16630
383,45442
384,195784
385,236485
386,517
387,161469
388,202679
389,206495
390,178595
391,59254
392,22911
393,11131
394,236617
395,2637
396,204769
397,224526
398,147065
399,32735
400,232747
401,202553
402,142402
403,47348
404,75604
405,243406
406,35985
407,131987
408,16278
409,231905
410,8727
411,234796
412,215
413,1292
414,42888
415,238213
416,118533
417,108713
418,120111
419,165855
420,9563
421,153375
422,70331
423,155503
424,179324
425,97490
426,101035
427,16772
428,17234
429,209297
430,97200
431,133532
432,24539
433,185356
434,224911
435,185240
436,218622
437,153775
438,106584
439,76715
440,134077
441,140394
442,132444
443,53872
444,58808
445,135398
446,226596
447,39951
448,153135
449,218865
450,214305
451,3399
452,61787
453,93053
454,88002
455,14302
456,214995
457,37616
458,134449
459,239924
460,192170
461,26910
462,25701
463,7079
464,183936
465,236241
466,45655
467,174464
468,123030
469,101392
470,28490
471,204176
472,6252
473,30399
474,59155
475,211740
476,232119
477,217015
478,23688
479,8576
480,165695
481,242317
482,153069
483,154555
484,16632
485,170285
486,172279
487,38990
488,63881
489,153706
490,96908
491,15012
492,191779
493,75043
494,141793
495,125459
496,17821
497,210517
498,206475
499,105552
500,197911
501,46183
502,154707
503,228205
504,23333
505,181493
506,74657
507,140078
508,173334
509,230391
510,16048
511,37190
512,243453
513,73313
514,183892
515,141318
516,76843
517,58443
518,133298
519,113115
520,66321
521,117080
522,26393
523,147277
524,226783
525,95668
526,53655
527,237421
528,119534
529,96052
530,152731
531,212484
532,32306
533,139667
534,19121
535,37010
536,138390
537,149783
538,55980
539,35074
540,96454
541,100765
542,39263
543,37425
544,81408
545,113183
546,132700
547,93207
548,145543
549,156161
550,237425
551,77758
552,15906
553,23212
554,227033
555,14578
556,167298
557,139467
558,64251
559,138895
560,10399
561,88425
562,39642
563,220870
564,207673
565,203848
566,47493
567,219379
568,210451
