,0
0,97117
1,190241
2,42212
3,81268
4,173625
5,194067
6,109991
7,199408
8,26942
9,213764
10,26831
11,238619
12,58056
13,67539
14,72027
15,224678
16,23646
17,212450
18,162810
19,24391
20,30857
21,225337
22,233693
23,113260
24,160388
25,8480
26,191087
27,164106
28,39435
29,77370
30,31263
31,190552
32,35006
33,99898
34,6959
35,229116
36,18935
37,71100
38,75351
39,231602
40,235249
41,86943
42,6864
43,155802
44,48769
45,100281
46,16765
47,196422
48,183278
49,183514
50,85354
51,84534
52,236228
53,7573
54,104587
55,139328
56,137903
57,184570
58,181161
59,241023
60,211552
61,189956
62,151143
63,102679
64,81198
65,18088
66,22762
67,180210
68,42972
69,170653
70,228259
71,160268
72,153260
73,165218
74,114880
75,160392
76,200697
77,236697
78,112501
79,170660
80,122845
81,110348
82,50471
83,192946
84,191361
85,23810
86,27946
87,60190
88,57263
89,83801
90,16385
91,131164
92,65751
93,161035
94,133920
95,125964
96,136903
97,121517
98,5764
99,20536
100,138845
101,139362
102,114054
103,145661
104,52349
105,176984
106,192286
107,200489
108,55592
109,237956
110,2110
111,230696
112,240156
113,85690
114,196950
115,4794
116,29502
117,70376
118,113304
119,4226
120,5083
121,185065
122,222968
123,244848
124,52406
125,45533
126,160901
127,76350
128,190106
129,88464
130,13963
131,150900
132,213052
133,2482
134,166964
135,122219
136,51680
137,88054
138,135898
139,113490
140,147109
141,70044
142,230014
143,207557
144,192901
145,220815
146,128371
147,147118
148,76159
149,93869
150,14704
151,31977
152,218960
153,240643
154,41397
155,142576
156,38456
157,40885
158,194320
159,135435
160,9779
161,160837
162,198729
163,79073
164,232923
165,169204
166,238627
167,30554
168,241438
169,30029
170,185649
171,71128
172,52756
173,201258
174,134531
175,219528
176,152920
177,77166
178,2149
179,144292
180,188879
181,13131
182,173960
183,123934
184,120615
185,184072
186,84882
187,86660
188,83869
189,21988
190,166061
191,229726
192,164968
193,238168
194,180513
195,235815
196,63953
197,136319
198,41272
199,81590
200,133941
201,80443
202,210228
203,173313
204,181892
205,4269
206,62581
207,171133
208,86640
209,76650
210,181958
211,29149
212,194119
213,12186
214,74136
215,97473
216,152559
217,42238
218,98725
219,48347
220,147139
221,96064
222,186140
223,177441
224,99154
225,7062
226,110580
227,132915
228,208583
229,133777
230,83014
231,65597
232,3635
233,59585
234,58944
235,235157
236,106410
237,201754
238,132214
239,217865
240,49087
241,123881
242,204886
243,5854
244,51743
245,112701
246,51473
247,216687
248,239227
249,157171
250,103572
251,190883
252,31668
253,60675
254,242459
255,188028
256,47704
257,150346
258,135583
259,37203
260,166511
261,77516
262,79267
263,119874
264,211353
265,179057
266,395
267,112394
268,84347
269,228388
270,214572
271,62854
272,46565
273,12495
274,238214
275,195237
276,220052
277,214065
278,162144
279,177035
280,14584
281,114459
282,60218
283,231850
284,157540
285,78470
286,210342
287,223134
288,226069
289,12654
290,155924
291,6255
292,235518
293,68300
294,243161
295,32562
296,110376
297,5078
298,88120
299,178527
300,81983
301,70214
302,105614
303,221833
304,24757
305,7223
306,108044
307,203113
308,6460
309,198681
310,39096
311,127283
312,244840
313,148602
314,3606
315,32306
316,11121
317,55116
318,151166
319,93173
320,97936
321,203784
322,214060
323,142406
324,191227
325,13439
326,243133
327,99346
328,35630
329,196967
330,78051
331,53508
332,115706
333,126013
334,52063
335,94079
336,49886
337,128968
338,224687
339,129697
340,217700
341,181166
342,113256
343,173367
344,38187
345,61395
346,219991
347,16847
348,226797
349,8289
350,101202
351,66229
352,243275
353,237158
354,241229
355,135050
356,147114
357,177766
358,96015
359,201171
360,81859
361,245127
362,89634
363,15668
364,199103
365,214640
366,216760
367,151525
368,47600
369,75052
370,122929
371,87851
372,98804
373,228057
374,229076
375,223063
376,61044
377,84723
378,34085
379,19908
380,188186
381,101215
382,213818
383,57133
384,110172
385,46736
386,62264
387,109098
388,57326
389,63482
390,84502
391,123703
392,134026
393,65351
394,12330
395,131559
396,81403
397,147740
398,20797
399,220532
400,109473
401,63296
402,211778
403,166967
404,117641
405,47174
406,232300
407,125774
408,68179
409,59706
410,183570
411,60563
412,155500
413,156416
414,225512
415,150945
416,3857
417,77365
418,234401
419,202787
420,173054
421,29686
422,218758
423,70092
424,10600
425,149517
426,197845
427,89794
428,94828
429,154345
430,36102
431,70497
432,25343
433,36292
434,211012
435,158310
436,207606
437,75090
438,130153
439,180211
440,201498
441,125666
442,210807
443,200095
444,110192
445,43087
446,238826
447,230670
448,123364
449,172314
450,12563
451,47307
452,7079
453,207946
454,35261
455,173258
456,65661
457,105261
458,1676
459,165232
460,58558
461,167581
462,126524
463,99083
464,37417
465,17199
466,73291
467,117808
468,126390
469,31687
470,194840
471,53081
472,12078
473,180372
474,239346
475,155368
476,57247
477,135849
478,57746
479,79132
480,49369
481,175022
482,231325
483,1421
484,206721
485,150324
486,160760
487,139523
488,100344
489,98581
490,118729
491,182403
492,74714
493,153345
494,227996
495,108353
496,123543
497,97587
498,213614
499,136975
500,245216
501,13943
502,863
503,92391
504,98916
505,188615
506,70360
507,90315
508,175571
509,63570
510,176875
511,44738
512,66357
513,2988
514,207923
515,79122
516,135270
517,180273
518,226039
519,157036
520,15705
521,49563
522,9523
523,198965
524,128085
525,111987
526,113275
527,146571
528,12658
529,98405
530,30122
531,178675
532,97841
533,35980
534,40972
535,69446
536,13261
537,13122
538,5548
539,49736
540,88879
541,115718
542,53997
543,64345
544,16699
545,95003
546,223875
547,29717
548,176446
549,2552
550,236888
551,232800
552,110858
553,234773
554,179456
555,207794
556,194092
557,6554
558,237105
559,168200
560,22861
561,82902
562,158582
563,212173
564,20392
565,8357
566,19412
567,157211
568,29514
569,109434
570,160089
571,122544
572,38564
573,4824
574,150603
575,203614
576,64861
577,78137
578,116239
579,11701
580,206744
581,3794
582,169564
583,202486
584,192868
585,148876
586,45467
587,58216
588,241028
589,82429
590,119227
591,211670
592,151429
593,46812
594,117517
595,216005
596,43515
597,176359
598,183524
599,67207
600,193833
601,11445
602,184593
603,48922
604,10491
605,190585
606,108996
607,100617
608,100766
609,76706
610,218042
611,133299
612,160615
613,155236
614,83854
615,214177
616,205480
617,3674
618,133129
619,58494
620,88971
621,81784
622,228148
623,110545
624,73796
625,31149
626,22583
627,178276
628,187607
629,59053
630,48925
631,84141
632,5707
633,114307
634,187255
635,84726
636,48170
637,114038
638,31321
639,87575
640,235131
641,181506
642,235153
643,142578
644,162492
645,224065
646,95283
647,226742
648,202892
649,70907
650,98686
651,16231
652,138664
653,44241
654,2718
655,16969
656,96457
657,129421
658,244311
659,34893
660,35512
661,170825
662,212903
663,160298
664,111084
665,65154
666,125362
667,92939
668,185063
669,16297
670,87090
671,182039
672,79531
673,99407
674,91776
675,179329
676,116938
677,189722
678,132600
679,197140
680,82730
681,89900
682,84288
683,184591
684,219973
685,57224
686,138583
687,66538
688,145888
689,105657
690,139833
691,8531
692,56404
693,210778
694,13784
695,40956
696,216848
697,149240
698,149746
699,10765
700,231362
701,51388
702,149934
703,215577
704,188046
705,87561
706,174964
707,87305
708,228776
709,178686
710,134215
711,224077
712,69520
713,179381
714,118882
715,34069
716,151369
717,197732
718,198220
719,109256
720,121017
721,27056
722,122334
723,9307
724,73256
725,225920
726,107092
727,129438
728,86485
729,169568
730,239693
731,82658
732,102024
733,168432
734,174263
735,191172
736,61213
737,173974
738,151830
739,237047
740,17112
741,136174
742,234412
743,125036
744,33522
745,220661
746,130072
747,173108
748,124650
749,73433
750,64552
751,199907
752,35105
753,3780
754,227064
755,199872
756,170558
757,75652
758,201564
759,202062
760,171741
761,63488
762,36303
763,155428
764,221209
765,70692
766,174946
767,21912
768,6656
769,119936
770,9422
771,102155
772,37979
773,189185
774,106482
775,186557
776,41264
777,121141
778,173043
779,219731
780,81299
781,141795
782,51079
783,211878
784,239525
785,192895
786,184093
787,194070
788,34846
789,235933
790,183573
791,69751
792,187766
793,13469
794,145373
795,144304
796,15224
797,244663
798,82226
799,79729
800,33506
801,65033
802,63909
803,109040
804,145402
805,1992
806,53573
807,6675
808,156633
809,154689
810,118285
811,212107
812,10922
813,169306
814,182015
815,164356
816,182977
817,71244
818,171812
819,156445
820,208351
821,81205
822,45793
823,99667
824,213999
825,116570
826,113643
827,163302
828,69689
829,92373
830,152659
831,48384
832,18415
833,214634
834,193340
835,208987
836,118921
837,130627
838,89979
839,178497
840,93189
841,151236
842,198328
843,36858
844,189344
845,50659
846,82949
847,122804
848,153889
849,57430
850,89955
851,20493
852,101492
853,51950
854,30988
855,50022
856,49593
857,55053
858,91859
859,85000
860,245361
861,164457
862,96682
863,45635
864,139920
865,189256
866,210125
867,201008
868,13732
869,119478
870,80249
871,228977
872,65002
873,137408
874,80827
875,68324
876,28393
877,192020
878,80850
879,89423
880,163394
881,177770
882,185260
883,222123
884,36644
885,215800
886,134652
887,172258
888,216894
889,11251
890,141622
891,206920
892,160259
893,106612
894,16463
895,91386
896,157553
897,118270
898,187735
899,226034
900,94534
901,1761
902,172357
903,97311
904,18833
905,132046
906,55639
907,100366
908,137910
909,7493
910,82574
911,242496
912,164514
913,194024
914,93008
915,237538
916,86359
917,23464
918,75349
919,20903
920,70769
921,93809
922,237853
923,141571
924,54205
925,18321
926,209776
927,167504
928,163758
929,168787
930,161358
931,40057
932,160616
933,106158
934,234934
935,18893
936,48409
937,230812
938,233383
939,235900
940,220572
941,232555
942,213114
943,27382
944,190100
945,118148
946,83704
947,141351
948,127526
949,73233
950,242759
951,234868
952,215548
953,92054
954,240409
955,87558
956,110155
957,34950
958,244223
959,231802
960,171188
961,149207
962,160273
963,102745
964,34638
965,237208
966,154999
967,171820
968,78044
969,78032
970,15414
971,193257
972,203615
973,227890
974,97685
975,74987
976,136907
977,199022
978,108562
979,145625
980,76074
981,180526
982,101051
983,13049
984,64046
985,199455
986,210040
987,27321
988,73647
989,5462
990,11443
991,194589
992,198540
993,31794
994,233217
995,155486
996,37087
997,198895
998,7676
999,128154
1000,168378
1001,72074
1002,68537
1003,125901
1004,119108
1005,170909
1006,192224
1007,108770
1008,126392
1009,170215
1010,39433
1011,127154
1012,59523
1013,189477
1014,60257
1015,29529
1016,80255
1017,49571
1018,244119
1019,34928
1020,203638
1021,144073
1022,6557
1023,169073
1024,164850
1025,9865
1026,96293
1027,203365
1028,315
1029,174117
1030,60492
1031,97761
1032,193888
1033,2200
1034,165858
1035,134349
1036,35021
1037,196269
1038,174044
1039,3489
1040,212880
1041,192253
1042,59925
1043,46728
1044,241129
1045,156434
1046,239091
1047,131898
1048,28609
1049,175522
1050,72458
1051,7321
1052,237503
1053,22798
1054,152789
1055,137937
1056,192892
1057,109041
1058,96320
1059,113372
1060,211428
1061,173268
1062,172477
1063,83266
1064,39954
1065,115620
1066,189285
1067,106806
1068,100799
1069,137968
1070,143996
1071,37666
1072,167229
1073,235721
1074,17043
1075,233507
1076,108356
1077,32029
1078,51171
1079,126557
1080,118544
1081,134905
1082,68037
1083,157632
1084,201586
1085,114985
1086,130040
1087,131579
