,0
0,6145
1,235451
2,47777
3,197344
4,41829
5,26240
6,196589
7,225851
8,98824
9,67917
10,57099
11,148283
12,224756
13,231320
14,121831
15,125026
16,231511
17,113954
18,231744
19,143371
20,33181
21,154658
22,244013
23,146177
24,98844
25,12964
26,25048
27,198668
28,33306
29,111137
30,184959
31,151993
32,185302
33,54970
34,23857
35,71196
36,212620
37,160227
38,83990
39,9013
40,163045
41,69317
42,13191
43,47651
44,206251
45,200242
46,170776
47,36138
48,61987
49,54893
50,137641
51,138878
52,90818
53,163776
54,240554
55,128757
56,15884
57,212160
58,224495
59,53835
60,29242
61,8691
62,6469
63,244198
64,177774
65,137286
66,106087
67,95473
68,77446
69,102180
70,187511
71,21009
72,174472
73,189353
74,23578
75,38234
76,159620
77,2007
78,68404
79,50105
80,217961
81,244480
82,107630
83,108332
84,108006
85,104537
86,172609
87,18097
88,32980
89,174523
90,183903
91,207378
92,40548
93,204648
94,92172
95,209280
96,131609
97,176571
98,69997
99,74300
100,155123
101,214137
102,204033
103,172835
104,136022
105,201800
106,80804
107,116098
108,23636
109,117582
110,80745
111,13937
112,26456
113,184253
114,53304
115,144495
116,95357
117,169983
118,130754
119,35757
120,14331
121,147835
122,57304
123,29317
124,79611
125,174321
126,173006
127,32599
128,122279
129,123719
130,188015
131,218591
132,185817
133,218907
134,225485
135,122166
136,205343
137,104416
138,82658
139,231681
140,120749
141,171143
142,219345
143,219862
144,232579
145,68228
146,118548
147,72497
148,157270
149,72276
150,54777
151,148635
152,43684
153,205898
154,211293
155,128197
156,162844
157,207141
158,211687
159,109135
160,138448
161,235760
162,74810
163,241880
164,125492
165,162736
166,127352
167,53050
168,30813
169,119576
170,56716
171,158318
172,125622
173,131043
174,241419
175,65241
176,21608
177,148499
178,117134
179,212936
180,203603
181,66375
182,245170
183,49574
184,44658
185,113965
186,78446
187,106009
188,76313
189,218653
190,107951
191,108684
192,228869
193,129515
194,66995
195,66052
196,8749
197,47590
198,167988
199,101828
200,239437
201,191158
202,216604
203,19370
204,171477
205,76882
206,194411
207,42193
208,14336
209,110902
210,46898
211,181441
212,163440
213,194662
214,136209
215,228037
216,197517
217,242405
218,90357
219,105153
220,129320
221,15587
222,14072
223,183856
224,113324
225,237850
226,156774
227,32295
228,185071
229,105863
230,43018
231,212659
232,238162
233,185760
234,21273
235,172738
236,181784
237,31678
238,104075
239,235803
240,23584
241,144102
242,174606
243,180845
244,222058
245,5964
246,147725
247,138276
248,194121
249,97364
250,59885
251,185767
252,206421
253,244127
254,50965
255,7111
256,96134
257,185936
258,111754
259,138133
260,177294
261,193882
262,20207
263,116039
264,209328
265,237502
266,216820
267,194289
268,35885
269,121727
270,187368
271,50856
272,171028
273,222714
274,196006
275,128592
276,32476
277,5102
278,204678
279,219784
280,104718
281,23052
282,82863
283,48238
284,60666
285,59156
286,121070
