,0
0,12889
1,11637
2,67875
3,37519
4,106453
5,148626
6,105068
7,209721
8,221410
9,149517
10,126867
11,25631
12,22869
13,67028
14,205321
15,130288
16,142174
17,157536
18,29195
19,204571
20,71248
21,47054
22,228896
23,35875
24,202566
25,124226
26,222268
27,141815
28,145023
29,163088
30,107532
31,237663
32,218677
33,28322
34,165028
35,62956
36,199595
37,149795
38,103066
39,204154
40,77403
41,58356
42,114691
43,78165
44,96678
45,37393
46,45969
47,9128
48,91943
49,69499
50,82802
51,176264
52,135763
53,216312
54,46238
55,225375
56,76091
57,33578
58,98425
59,182300
60,115665
61,317
62,25545
63,89841
64,69727
65,236024
66,204368
67,213193
68,148216
69,229728
70,2053
71,136873
72,34813
73,84501
74,208585
75,199227
76,33615
77,144476
78,213390
79,33259
80,53220
81,152378
82,104962
83,237571
84,37343
85,18267
86,92308
87,233738
88,112184
89,105630
90,123189
91,74831
92,172487
93,91011
94,228610
95,14772
96,167528
97,137248
98,160561
99,167306
100,137450
101,112553
102,117032
103,119520
104,189440
105,74545
106,123452
107,132697
108,89701
109,22583
110,142520
111,135310
112,137089
113,113102
114,210814
115,212869
116,172666
117,96893
118,15926
119,153375
120,33965
121,208281
122,188073
123,60530
124,24533
125,208563
126,244753
127,75052
128,70738
129,38439
130,55678
131,122428
132,180295
133,43426
134,188502
135,222649
136,176598
137,62483
138,45308
139,19172
140,192138
141,93195
142,190079
143,201121
144,47742
145,235047
146,200565
147,199884
148,226577
149,140842
150,193035
151,7928
152,168185
153,84345
154,31045
155,139411
156,28153
157,202627
158,224132
159,198817
160,163638
161,91069
162,142382
163,60598
164,124192
165,233109
166,156929
167,240660
168,171558
169,122033
170,214344
171,196460
172,181910
173,27660
174,130953
175,139670
176,152613
177,111570
178,219001
179,108652
180,96024
181,224320
182,29725
183,96734
184,120874
185,8781
186,182311
187,109576
188,46566
189,52052
190,1504
191,201953
192,94416
193,69951
194,83165
195,101130
196,188906
197,208779
198,160630
199,180252
200,236632
201,58351
202,182998
203,245605
204,245053
205,73856
206,132532
207,225452
208,196217
209,35860
210,217314
211,22425
212,162308
213,155390
214,216483
215,222127
216,194395
217,177373
218,32516
219,209853
220,137093
221,69568
222,185394
223,18883
224,69602
225,75519
226,79558
227,119017
228,190472
229,170690
230,169298
231,216671
232,96651
233,13326
234,81538
235,220935
236,132864
237,28588
238,171176
239,42520
240,25815
241,109446
242,187281
243,172680
244,200292
245,241938
246,131539
247,7085
248,91938
249,38460
250,14018
251,210974
252,81885
253,49280
254,91677
255,202600
256,170766
257,73269
258,111130
259,227918
260,42394
261,34158
262,131751
263,87708
264,9803
265,211465
266,55578
267,34949
268,125980
269,230794
270,121248
271,33212
272,134290
273,27677
274,195744
275,91719
276,179765
277,234389
278,72421
279,231698
280,58330
281,40593
282,1469
283,163807
284,188277
285,35452
286,214431
287,19574
288,14777
289,210960
290,157098
291,167314
292,68867
293,80477
294,226805
295,171343
296,135814
297,28776
298,216769
299,98464
300,66453
301,42568
302,208698
303,64930
304,158035
305,183316
306,76217
307,168355
308,34554
309,229627
310,7023
311,18353
312,82929
313,76954
314,57250
315,55869
316,146763
317,209771
318,117828
319,60859
320,229581
321,129190
322,90423
323,173735
324,74135
325,39591
326,10235
327,116790
328,95184
329,213866
330,228129
331,236882
332,31147
333,50535
334,136683
335,174582
336,107311
337,132888
338,183924
339,208000
340,227100
341,93581
342,89046
343,204285
344,69700
345,148343
346,160207
347,142066
348,189578
349,177050
350,102008
351,49770
352,70275
353,171937
354,42329
355,85345
356,167196
357,4014
358,74133
359,244214
360,17816
361,135875
362,84232
363,32845
364,14483
365,107223
366,113580
367,98748
368,181498
369,106936
370,57017
371,51374
372,73735
373,99795
374,48010
375,121435
376,215836
377,222333
378,175057
379,17153
380,51463
381,192685
382,166865
383,82246
384,131447
385,148492
386,116067
387,111761
388,232226
389,4971
390,117484
391,31681
392,233860
393,144990
394,105610
395,104518
396,97142
397,101698
398,10517
399,41854
400,191240
401,182733
402,4037
403,61196
404,124615
405,29172
406,190605
407,124896
408,67022
409,159273
410,165206
411,204750
412,213376
413,61979
414,119550
415,6963
416,178431
417,72325
418,5145
419,215264
420,174339
421,113076
422,72377
423,167100
424,182725
425,227880
426,2635
427,211708
428,146264
429,202599
430,221185
431,167857
432,23297
433,41877
434,164042
435,153649
436,209382
437,211316
438,96510
439,51529
440,167250
441,190250
442,210434
443,80255
444,206952
445,85706
446,30050
447,159190
448,25064
449,126868
450,96004
451,223551
452,61900
453,27782
454,6206
455,146071
456,76027
457,94217
458,142613
459,45536
460,211372
461,178923
462,231794
463,136448
464,224666
465,240665
466,191073
467,76279
468,169460
469,119385
470,53828
471,24716
472,243509
473,122276
474,139450
475,180130
476,183532
477,219200
478,165717
479,224753
480,144756
481,57823
482,93114
483,16993
484,37423
485,147463
486,86393
487,71837
488,229560
489,245097
490,177684
491,30168
492,228213
493,53455
494,149590
495,24782
496,143935
497,10110
498,17678
499,225470
500,183458
501,189664
502,110806
503,88247
504,245838
505,177550
506,10761
507,233497
508,224259
509,64575
510,105739
511,212395
512,108082
513,89173
514,35364
515,122350
516,157557
517,82495
518,33227
519,15836
520,122650
521,7500
522,59706
523,166433
524,166527
525,33584
526,186055
527,152237
528,184349
529,90193
530,32806
531,199015
532,131454
533,223774
534,205645
535,380
536,195846
537,13171
538,225658
539,218000
540,85966
541,163123
542,189336
543,243539
544,198920
545,49378
546,74827
547,245162
548,92458
549,74353
550,226715
551,106408
552,132549
553,178415
554,79852
555,238436
556,31380
557,59313
558,79654
559,106139
560,218401
561,159593
562,226546
563,54238
564,240962
565,138189
566,42897
567,147656
568,11279
569,228427
570,45627
571,212975
572,54108
573,223036
574,49136
575,190046
576,235877
577,77991
578,172511
579,236361
580,186399
581,97062
582,228047
583,199538
584,79320
585,233151
586,9504
587,155265
588,172874
589,127237
590,92200
591,95073
592,189937
593,200687
594,178657
595,154763
596,133346
597,5441
598,116137
599,80769
600,8973
601,82677
602,68094
603,205155
604,48842
605,32452
606,74558
607,103610
608,221871
609,142016
610,775
611,140206
612,845
613,132035
614,238493
615,57885
616,29956
617,215668
618,226827
619,193748
620,152609
621,1969
622,245463
623,114911
624,235389
625,181386
626,39101
627,174656
628,245160
629,107158
630,69553
631,171713
632,57849
633,49024
634,164257
635,10364
636,165939
637,96495
638,97613
639,245519
640,122162
641,233249
642,168577
643,243030
644,103393
645,62093
646,109176
647,115656
648,77239
649,47489
650,175337
651,224933
652,78074
653,93675
654,109030
655,239190
656,48456
657,79480
658,85229
659,96183
660,202828
661,224851
662,237103
663,102301
664,51412
665,108187
666,61692
667,56776
668,239541
669,191427
670,128808
671,89371
672,84863
673,24013
674,103822
675,24252
676,118986
677,139238
678,108689
679,33419
680,197587
681,22464
682,39228
683,231548
684,72590
685,74839
686,103854
687,177191
688,40229
689,83912
690,111577
691,118870
692,149072
693,239677
694,109289
695,153439
696,49709
697,40174
698,129209
699,47997
700,106391
701,187873
702,40652
703,221821
704,148122
705,78596
706,64723
707,64739
708,134724
709,23184
710,17587
711,22831
712,73113
713,202462
714,181822
715,58595
716,189166
717,26321
718,209405
719,115995
720,69916
721,60035
722,219704
723,14404
724,82055
725,206826
726,222534
727,242951
728,196408
729,149629
730,223822
731,219031
