,0
0,82786
1,241132
2,176143
3,126888
4,221253
5,136215
6,185764
7,24722
8,170390
9,128013
10,11513
11,51263
12,133507
13,208222
14,69872
15,6155
16,227501
17,221554
18,21885
19,126048
20,100652
21,26609
22,161478
23,17321
24,174117
25,104125
26,215380
27,38819
28,208758
29,205134
30,158781
31,193238
32,56153
33,58437
34,245806
35,243163
36,98125
37,129232
38,75682
39,190403
40,243053
41,18144
42,227290
43,49385
44,217652
45,218918
46,211344
47,145342
48,144126
49,169932
50,151462
51,136271
52,168807
53,134437
54,164950
55,194131
56,47063
57,48734
58,75076
59,56620
60,156770
61,68658
62,170275
63,244629
64,21738
65,233663
66,235136
67,88905
68,157627
69,194086
70,42449
71,225610
72,193084
73,165196
74,67439
75,214169
76,209271
77,127280
78,207046
79,13900
80,170632
81,133981
82,191972
83,79192
84,236886
85,128320
86,81782
87,78009
88,218948
89,226455
90,33492
91,196904
92,50880
93,205479
94,78486
95,22847
96,244426
97,210293
98,218408
99,220487
100,172609
101,101044
102,138969
103,25903
104,164394
105,191539
106,33194
107,84142
108,222867
109,237572
110,190253
111,107268
112,172957
113,129348
114,174023
115,218402
116,123399
117,225911
118,139017
119,19715
120,187310
121,72128
122,243418
123,160226
124,185165
125,192738
126,144634
127,203475
128,53052
129,147591
130,155110
131,7961
132,47770
133,81432
134,216976
135,224682
136,149878
137,155388
138,10598
139,114385
140,84147
141,159798
142,189794
143,227159
144,120998
145,134243
146,46921
147,78745
148,126408
149,179234
150,240663
151,238748
152,145937
153,43138
154,226085
155,486
156,242195
157,14594
158,30955
159,133012
160,160213
161,241639
162,9063
163,135861
164,48578
165,83543
166,193549
167,222508
168,187195
169,293
170,10928
171,105248
172,99807
173,123514
174,134314
175,35987
176,229002
177,161713
178,220156
179,192566
180,200534
181,29463
182,49589
183,240828
184,177386
185,233217
186,188507
187,6895
188,72915
189,65087
190,227238
191,19251
192,170962
193,44515
194,149656
195,41434
196,238408
197,35075
198,143388
199,65606
200,190097
201,98938
202,169761
203,94079
204,177821
205,142549
206,199445
207,197197
208,204281
209,194206
210,207792
211,157852
212,230025
213,202362
214,121314
215,46602
216,196744
217,76129
218,65483
219,78799
220,165685
221,212997
222,29778
223,123839
224,131912
225,229765
226,207275
227,20736
228,214869
229,207318
230,9606
231,88130
232,168122
233,24868
234,73879
235,173773
236,108356
237,101549
238,121601
239,187260
240,18024
241,62319
242,197116
243,162486
244,97199
245,81725
246,113261
247,195946
248,219912
249,153287
250,201897
251,5763
252,227269
253,101240
254,44732
255,98882
256,119377
257,144408
258,50121
259,166064
260,19324
261,98928
262,231358
263,243459
264,121190
265,58981
266,74357
267,39351
268,210277
269,16386
270,6182
271,239765
272,60496
273,89475
274,62705
275,129727
276,142451
277,7323
278,91443
279,201994
280,222512
281,152696
282,209910
283,189511
284,1222
285,203876
286,35441
287,174417
288,122328
289,33472
290,93981
291,221053
292,12413
293,138804
294,55213
295,116523
296,143334
297,76179
298,242718
299,243797
300,164992
301,39621
302,150025
303,149791
304,172109
305,164940
306,70821
307,175113
308,74415
309,83967
310,11012
311,86578
312,237260
313,110997
314,21963
315,184004
316,57162
317,37299
318,208991
319,34667
320,85233
321,174313
322,105128
323,183937
324,173561
325,190463
326,130729
327,57768
328,135058
329,27141
330,141711
331,99735
332,40131
333,224373
334,23669
335,150963
336,37656
337,214362
338,244452
339,232513
340,47847
341,224585
342,34987
343,182610
344,158270
345,1698
346,241761
347,183647
348,242085
349,65201
350,124275
351,126627
352,155820
353,163588
354,84122
355,162306
356,173867
357,149231
358,81860
359,21395
360,128022
361,10362
362,34652
363,9481
364,79939
365,235775
366,33778
367,173625
368,70286
369,124802
370,152717
371,169609
372,222160
373,206315
374,17377
375,86881
376,116438
377,222154
378,36884
379,213952
380,35216
381,239523
382,36800
383,50439
384,109955
385,160164
386,87663
387,130021
388,105675
389,25653
390,79073
391,104572
392,133233
393,13447
394,199410
395,150849
396,235322
397,6584
398,192427
399,226721
400,195940
401,166665
402,212688
403,207915
404,86935
405,173268
406,244892
407,170257
408,190500
409,87540
410,12859
411,85779
412,120067
413,148058
414,201310
415,45225
416,113888
417,151362
418,164618
419,28712
420,114771
421,90280
422,113006
423,37949
424,213425
425,46004
426,213571
427,204975
428,177738
429,241263
430,237439
431,115988
432,95963
433,55309
434,9395
435,107476
436,49008
437,127770
438,85888
439,196417
440,46601
441,97955
442,154115
443,98106
444,183953
445,131563
446,183106
447,166738
448,244336
449,189497
450,2159
451,236399
452,234277
453,70384
454,26239
455,134156
456,11413
457,99369
458,239801
459,204876
460,245097
461,82751
462,32354
463,208228
464,159964
465,23257
466,189982
467,45968
468,198421
469,6632
470,50666
471,241991
472,140966
473,30740
474,190795
475,83926
476,141349
477,210116
478,120773
479,218837
480,48534
481,6638
482,135290
483,243934
484,163212
485,55199
486,151346
487,182804
488,166675
489,92202
490,28714
491,112389
492,66330
493,9483
494,50517
495,4010
496,109050
497,90202
498,11216
499,26871
500,71222
501,74972
502,26928
503,226261
504,86073
505,3761
506,10577
507,79098
508,19799
509,96836
510,216733
511,211824
512,156374
513,173131
514,120255
515,123068
516,237716
517,80213
518,36540
519,170822
520,139782
521,56145
522,205179
523,244284
524,187899
525,183251
526,175159
527,231963
528,183499
529,110129
530,108619
531,18945
532,46032
533,34300
534,11585
535,3983
536,10882
537,101304
538,201156
539,156751
540,6742
541,59296
542,74377
543,141286
544,234098
545,163543
546,52705
547,62031
548,68854
549,140218
550,182928
551,46716
552,225096
553,18220
554,178636
555,110985
556,66535
557,191731
558,39393
559,134657
560,242853
561,116720
562,12268
563,240725
564,135200
565,104852
566,105996
567,188692
568,145124
569,47872
570,197313
571,57167
572,51643
573,73684
574,212056
575,208595
576,164325
577,75431
578,117433
579,239154
580,237959
581,183939
582,106510
583,134386
584,21216
585,210219
586,83123
587,62420
588,30783
589,116005
590,71178
591,154688
592,218355
593,212001
594,125232
595,129761
596,126036
597,111786
598,7331
599,211125
600,21676
601,167085
602,84245
603,151562
604,56674
605,22319
606,150968
607,69118
608,194856
609,193553
610,79381
611,121292
612,243092
613,243578
614,220433
615,16317
616,6474
617,38524
618,33017
619,56254
620,136217
621,125924
622,211634
623,183926
624,14758
625,81036
626,16032
627,167555
628,71983
629,38562
630,62958
631,130389
632,143653
633,218344
634,145513
635,238590
636,225105
637,238675
638,14376
639,161090
640,20735
641,175392
642,92186
643,99388
644,10245
645,105134
646,80021
647,237344
648,157137
649,216035
650,210502
651,225459
652,38499
653,153194
654,181562
655,233558
656,68258
657,66083
658,201047
659,55406
660,160261
661,93054
662,32198
663,44987
664,203655
665,97694
666,145379
667,52083
668,244859
669,25696
670,207101
671,114802
672,179674
673,66838
674,169081
675,161792
676,228950
677,76418
678,209452
679,100823
680,170370
681,142562
682,45026
683,88580
684,176256
685,56635
686,3994
687,50697
688,144719
689,49642
690,238155
691,5092
692,140863
693,34787
694,223550
695,68201
696,94486
697,161352
698,175237
699,160326
700,1375
701,205376
702,22401
703,206089
704,68530
705,227469
706,215140
707,206045
708,23686
709,46428
710,100351
711,221171
712,173989
713,215960
714,2614
715,165381
716,21611
717,39623
718,207628
719,154164
720,135648
721,36759
722,1921
723,218689
724,44640
725,17973
726,63827
727,16085
728,67349
729,225980
730,19029
731,239996
732,193213
733,71120
734,123920
735,218674
736,65706
737,152629
738,69404
739,15548
740,178053
741,35666
742,107407
743,77109
744,15327
745,57948
746,71766
747,125257
748,141319
749,30632
750,180970
751,124424
752,165722
753,189958
754,114445
755,199144
756,138573
757,234091
758,48687
759,77581
760,154803
761,117280
762,126542
763,59881
764,3739
765,26960
766,174766
767,123891
768,183089
769,97039
770,121973
771,182239
772,37186
773,39001
774,29445
775,133800
776,25890
777,32879
778,159683
779,193678
780,177506
781,15413
782,79795
783,220012
784,215316
785,166827
786,21715
787,148340
788,23217
789,61578
790,34634
791,48923
792,91114
793,110335
794,219502
795,147480
796,153045
797,87637
798,163139
799,151985
800,179249
801,168939
802,123580
803,91543
804,28537
805,60997
806,85492
807,192783
808,107124
809,145548
810,191650
811,155161
812,112813
813,93817
814,236269
815,92499
816,110278
817,93994
818,164174
819,52633
820,164888
821,99624
822,231681
823,81903
824,32152
825,240504
826,88661
827,126668
828,212460
829,72266
830,177652
831,158251
832,95239
833,219345
834,194832
835,212850
836,181916
837,202033
838,50554
839,105936
840,126222
841,74958
842,245465
843,168230
844,24305
845,224032
846,113658
847,230927
848,81866
849,83565
850,207567
851,94482
852,130562
853,48202
854,155858
855,166445
856,225081
857,88096
858,168063
859,50319
860,148313
861,208136
862,143568
863,217537
864,5063
865,159266
866,82334
867,155093
868,219137
869,40478
870,84597
871,77868
872,110119
873,161462
874,124578
875,195876
876,14140
877,83215
878,102790
879,617
880,109982
881,120257
882,53169
883,198797
884,198197
885,40893
886,168381
887,51909
888,105720
889,148536
890,63396
891,224981
892,163079
893,88473
894,202266
895,235106
896,97702
897,235213
898,147097
899,194346
900,173534
901,215862
902,97432
903,195147
904,57534
905,220319
906,75544
907,40144
908,131592
909,60549
910,143267
911,22186
912,154304
913,30034
914,32230
915,115381
916,96782
917,229815
918,157299
919,142799
920,124920
921,20636
922,123382
923,67770
924,234575
925,62447
926,243825
927,821
928,210166
929,175772
930,75269
931,12738
932,72858
933,7926
934,225474
935,95530
936,141293
937,503
938,204642
939,164290
940,245019
941,69652
942,149845
943,96049
944,63451
945,245693
946,8186
947,21991
948,217791
949,23423
950,162176
951,142893
952,19073
953,166492
954,84861
955,198294
956,109957
957,126778
958,129142
959,218971
960,202204
961,190649
962,140095
963,70256
964,24366
965,141620
966,141244
967,97370
968,213064
969,114593
970,225141
971,229010
972,28723
973,14814
974,108694
975,10074
976,176934
977,239028
978,75726
979,12284
980,178262
981,81618
982,216248
983,174819
984,107423
985,3503
986,34007
987,4190
988,13361
989,221146
990,45928
991,127923
992,181082
993,118150
994,150354
995,166936
996,12737
997,220014
998,79830
999,97781
1000,36603
1001,161325
1002,155948
1003,110822
1004,45778
1005,125434
1006,157989
1007,115111
1008,31730
1009,94469
1010,152816
1011,243891
1012,185443
1013,59885
1014,92357
1015,145862
1016,165242
1017,74445
1018,34600
1019,169504
1020,227180
1021,92417
1022,134845
1023,157777
1024,33118
1025,98479
1026,43370
1027,180700
1028,148293
1029,42129
1030,230067
1031,44157
1032,13076
1033,22020
1034,97078
1035,234553
1036,16819
1037,206533
1038,54518
1039,18777
1040,145523
1041,51568
1042,37278
1043,80223
1044,143971
1045,59066
1046,231589
1047,30142
1048,26146
1049,177383
1050,156413
1051,236996
1052,105791
1053,15760
1054,106644
1055,86302
1056,172131
1057,11465
1058,228839
1059,1609
1060,187145
1061,163436
1062,109767
1063,87472
1064,147072
1065,184028
1066,98745
1067,207606
1068,181692
1069,25713
1070,186649
1071,128151
1072,216198
1073,154358
1074,22366
1075,146673
1076,217103
1077,17146
1078,224707
1079,210649
1080,41353
1081,13045
1082,108860
1083,53208
1084,234898
1085,16717
1086,105137
