,0
0,27410
1,73676
2,170519
3,7591
4,104158
5,124861
6,57621
7,6571
8,62797
9,208206
10,100173
11,44797
12,176938
13,88321
14,83216
15,186077
16,39978
17,104435
18,148587
19,35168
20,84774
21,38601
22,78885
23,39788
24,214580
25,163601
26,148448
27,240549
28,40371
29,31435
30,16620
31,108338
32,155315
33,137520
34,53162
35,135934
36,158852
37,350
38,132022
39,184604
40,191177
41,229197
42,26206
43,128659
44,147523
45,205563
46,15341
47,53326
48,123221
49,18001
50,134827
51,194813
52,178263
53,233720
54,92560
55,96541
56,157524
57,210387
58,79131
59,62604
60,155586
61,33704
62,123790
63,164018
64,188447
65,241593
66,226476
67,206087
68,75273
69,44960
70,206818
71,23558
72,158631
73,33158
74,139590
75,140666
76,52784
77,167318
78,116843
79,30826
80,152627
81,213354
82,58997
83,119171
84,61505
85,76716
86,176258
87,165963
88,53635
89,161171
90,43218
91,98580
92,164596
93,17722
94,151011
95,107036
96,110104
97,131283
98,149939
99,107916
100,20031
101,190143
102,19208
103,99394
104,64504
105,180670
106,46355
107,7010
108,65336
109,186109
110,170341
111,195248
112,164557
113,203565
114,122814
115,232133
116,58755
117,92058
118,45059
119,26718
120,72044
121,95770
122,66437
123,114157
124,38494
125,50005
126,215052
127,33654
128,80663
129,218232
130,145032
131,158058
132,100051
133,30686
134,73194
135,10474
136,198298
137,30443
138,154029
139,131724
140,739
141,58843
142,89711
143,139170
144,102423
145,196502
146,197723
147,189750
148,22925
149,140499
150,147052
151,46026
152,69208
153,56738
154,100035
155,185464
156,215327
157,16722
158,55259
159,46700
160,192100
161,174884
162,48717
163,140035
164,142170
165,51758
166,116671
167,215194
168,140911
169,222856
170,21448
171,219280
172,104217
173,130333
174,20102
175,8914
176,218998
177,52178
178,4008
179,187997
180,33986
181,242376
182,31985
183,147045
184,90007
185,242326
186,55596
187,245177
188,36497
189,27476
190,43130
191,87417
192,56454
193,21291
194,6616
195,145478
196,32680
197,157020
198,104681
199,81073
200,243574
201,131096
202,228044
203,93848
204,227736
205,245207
206,104103
207,166735
208,114040
209,237730
210,182453
211,225724
212,135298
213,163595
214,105069
215,236655
216,160678
217,231355
218,11370
219,233329
220,198003
221,180464
222,60040
223,47378
224,199967
225,44499
226,107846
227,205445
228,166258
229,188387
230,124578
231,77698
232,130145
233,157706
234,116289
235,56372
236,174361
237,148940
238,128065
239,174274
240,33264
241,144263
242,187710
243,90279
244,179819
245,80121
246,47162
247,200471
248,12551
249,127226
250,187273
251,97220
252,61630
253,79079
254,218299
255,225838
256,168950
257,204237
258,158709
259,225948
260,216119
261,171126
262,79601
263,79785
264,217799
265,241199
266,239862
267,159218
268,139374
269,213369
270,142470
271,16928
272,134848
273,199947
274,177893
275,60376
276,151930
277,238054
278,208189
279,8655
280,129647
281,26202
282,181167
283,84631
284,137930
285,37650
286,40168
287,56267
288,141245
289,133864
290,132946
291,210320
292,186976
293,30475
294,133534
295,58407
296,221419
297,48450
298,200261
299,104276
300,239982
301,54160
302,13891
303,196398
304,96755
305,235416
306,194638
307,59927
308,110290
309,89560
310,62659
311,195663
312,205962
313,127752
314,17381
315,117736
316,17748
317,37851
318,20029
319,40515
320,147452
321,19563
322,231490
323,50387
324,119088
325,203871
326,48456
327,180916
328,152544
329,217405
330,52183
331,117745
332,18064
333,102331
334,169829
335,169192
336,215688
337,40233
338,219588
339,118422
340,79358
341,137003
342,56668
343,116638
344,241093
345,160597
346,118214
347,191153
348,75214
349,161838
350,240122
351,60066
352,120616
353,63905
354,143483
355,80136
356,100233
357,106651
358,72251
359,1588
360,183549
361,162162
362,162756
363,30755
364,218807
365,107838
366,191441
367,128872
368,217020
369,222093
370,12883
371,174537
372,51196
373,135658
374,124202
375,56706
376,175008
377,152076
378,216523
379,89111
380,198971
381,119890
382,64448
383,14670
384,138616
385,166881
386,119767
387,173174
388,236181
389,50313
390,198793
391,125461
392,70910
393,37993
394,235225
395,108450
396,96907
397,140196
398,52485
399,183893
400,234036
401,169754
402,41083
403,40021
404,140860
405,114255
406,59595
407,159830
408,160719
409,41172
410,212726
411,222932
412,220326
413,217968
414,245732
415,130342
416,8444
417,11920
418,61873
419,163729
420,61575
421,241940
422,181450
423,242559
424,49534
425,46748
426,143610
427,215646
428,232047
429,18264
430,3871
431,89881
432,29805
433,185218
434,57826
435,168675
436,181398
437,120307
438,119884
439,208154
440,44249
441,25196
442,130078
