,0
0,137295
1,172539
2,80168
3,69769
4,211938
5,233561
6,48203
7,113961
8,184473
9,50306
10,152051
11,216597
12,60079
13,17544
14,136428
15,199387
16,214494
17,48761
18,136357
19,144388
20,189025
21,72083
22,86944
23,49637
24,129231
25,60545
26,160421
27,15394
28,10007
29,21700
30,154554
31,60423
32,166152
33,157061
34,135904
35,175940
36,88755
37,222704
38,234039
39,164421
40,56582
41,140566
42,79277
43,120545
44,101143
45,7251
46,155895
47,67556
48,209881
49,81612
50,171481
51,54732
52,214125
53,184575
54,206884
55,189570
56,150329
57,153245
58,42666
59,136646
60,211819
61,4379
62,185967
63,234061
64,210273
65,160804
66,179752
67,1805
68,79405
69,70209
70,86400
71,215456
72,102241
73,181887
74,169911
75,106724
76,180475
77,161297
78,96304
79,126973
80,5905
81,12945
82,204183
83,135549
84,79892
85,109678
86,188601
87,138243
88,61851
89,123368
90,96900
91,114099
92,115132
93,79209
94,166450
95,51185
96,58239
97,14689
98,15112
99,17940
100,245266
101,147916
102,102600
103,12953
104,100965
105,1501
106,56055
107,1857
108,13209
109,64227
110,170541
111,235540
112,19189
113,9881
114,3643
115,211101
116,7526
117,104479
118,185888
119,86435
120,186617
121,30255
122,212500
123,144475
124,32609
125,28456
126,164382
127,242950
128,144988
129,233851
130,12408
131,146474
132,151919
133,81673
134,234341
135,104592
136,40477
137,94148
138,41298
139,33805
140,236303
141,47797
142,124350
143,29084
144,92141
145,188843
146,130749
147,34210
148,243381
149,162613
150,218554
151,200158
152,169399
153,162688
154,163245
155,202240
156,103688
157,210429
158,155992
159,13707
160,47612
161,109906
162,120552
163,55722
164,122221
165,115523
166,64206
167,97659
168,220819
169,222323
170,139497
171,107414
172,114966
173,93149
174,71793
175,222410
176,111985
177,96082
178,90998
179,13788
180,8388
181,209457
182,124903
183,164783
184,123247
185,122187
186,185987
187,97132
188,225646
189,148316
190,155671
191,4306
192,105640
193,184153
194,245352
195,30830
196,206801
197,209855
198,78755
199,9536
200,156723
201,89372
202,9227
203,170126
204,52166
205,139066
206,165031
207,30826
208,51402
209,177417
210,179978
211,46443
212,171880
213,227470
214,32088
215,214501
216,127438
217,142466
218,224723
219,175242
220,50776
221,137107
222,92484
223,24097
224,136393
225,98326
226,159143
227,36421
228,31274
229,142537
230,126930
231,7528
232,149055
233,239196
234,172764
235,17670
236,64714
237,216909
238,116741
239,90619
240,185015
241,129046
242,92982
243,186195
244,157854
245,134445
246,6325
247,164144
248,79376
249,8527
250,86142
251,178120
252,204003
253,24865
254,163035
255,176313
256,130238
257,98635
258,77404
259,77758
260,96766
261,130086
262,215153
263,107801
264,189972
265,129030
266,206704
267,12876
268,23720
269,113411
270,205818
271,243879
272,110168
273,10568
274,90971
275,127954
276,227566
277,23643
278,189659
279,98427
280,8760
281,115864
282,185515
283,4774
284,211233
285,4835
286,148803
287,193695
288,60860
289,200419
290,226193
291,88217
292,233510
293,97790
294,39075
295,46292
296,115508
297,197391
298,88327
299,243808
300,222139
301,100329
302,73842
303,178896
304,1590
305,72699
306,5907
307,239656
308,170494
