,0
0,177594
1,22393
2,108370
3,203844
4,14629
5,19634
6,188669
7,211413
8,13766
9,143810
10,227529
11,238437
12,167294
13,207751
14,113992
15,160607
16,37639
17,15626
18,239362
19,165831
20,189132
21,165096
22,17328
23,79775
24,31361
25,27801
26,122331
27,175927
28,173187
29,1048
30,26579
31,59828
32,95018
33,94363
34,36417
35,73338
36,88720
37,21698
38,126482
39,219211
40,72284
41,59495
42,199536
43,31194
44,125316
45,84951
46,42720
47,169375
48,221144
49,2950
50,44874
51,3341
52,150080
53,36154
54,219482
55,180272
56,94248
57,111844
58,207091
59,46334
60,92222
61,24306
62,114094
63,25013
64,135032
65,10633
66,190656
67,78514
68,125770
69,71020
70,195547
71,108768
72,202693
73,22283
74,182720
75,36350
76,148544
77,212091
78,150982
79,176361
80,127169
81,222596
82,112045
83,59396
84,125808
85,185643
86,156928
87,223287
88,236629
89,122334
90,63650
91,151091
92,107221
93,190794
94,183338
95,231973
96,62913
97,168048
98,227839
99,237979
100,31919
101,36878
102,45983
103,177570
104,11849
105,209693
106,244832
107,217863
108,77585
109,2597
110,137888
111,217401
112,221137
113,197546
114,155590
115,12481
116,195523
117,141680
118,206754
119,53839
120,102467
121,194222
122,204318
123,44039
124,98713
125,192467
126,140926
127,215751
128,155367
129,166254
130,206910
131,89718
132,238712
133,79452
134,87108
135,98796
136,36199
137,162603
138,175196
139,113037
140,77862
141,38239
142,204375
143,31440
144,113097
145,71617
146,87117
147,111028
148,125486
149,243630
150,226911
151,50505
152,223726
153,62823
154,36822
155,54111
156,188459
157,165018
158,142813
159,67938
160,165012
161,93326
162,129607
163,35232
164,3592
165,24737
166,50648
167,243226
168,227237
169,159105
170,71944
171,105266
172,216971
173,194722
174,39994
175,142734
176,227723
177,227101
178,164831
179,146150
180,193166
181,51879
182,128940
183,243577
184,201446
185,131194
186,145400
187,165316
188,18548
189,237198
190,178694
191,144790
192,21791
193,158075
194,197181
195,175737
196,228938
197,104057
198,83769
199,169705
200,243392
201,167398
202,228391
203,20198
204,92684
205,81746
206,120945
207,201471
208,217482
209,183155
210,49218
211,114538
212,202616
213,34647
214,193600
215,90663
216,33330
217,172997
218,189348
219,17180
220,104234
221,90768
222,57354
223,88377
224,68754
225,65442
226,107370
227,137884
228,223934
229,120701
230,148265
231,238360
232,106091
233,134686
234,214395
235,152384
236,121024
237,172117
238,124408
239,107069
240,215859
241,185524
242,216243
243,127408
244,83455
245,140337
246,210203
247,210928
248,47737
249,147724
250,217802
251,29302
252,209417
253,214367
254,209037
255,20802
256,180941
257,5136
258,90215
259,20143
260,175473
261,115334
262,116527
263,11937
264,133036
265,165648
266,204857
267,25031
268,148687
269,107836
270,125655
271,236037
272,127446
273,134180
274,209773
275,39825
276,71827
277,34918
278,186255
279,164990
280,35292
281,69863
282,76898
283,19506
284,93107
285,30051
286,103304
287,166066
288,174777
289,201360
290,50545
291,99100
292,242178
293,136292
294,201492
295,176669
296,66122
297,777
298,62686
299,236182
300,134856
301,43425
302,47620
303,196453
304,33006
305,159245
306,217786
307,228283
308,154593
309,217122
310,227796
311,140714
312,32667
313,29918
314,68980
315,130898
316,87476
317,213006
318,118460
319,50844
320,10833
321,161202
322,118474
323,150518
324,227025
325,225149
326,195332
327,3701
328,103094
329,17152
330,103109
331,66800
332,157018
333,2650
334,177438
335,222933
336,202789
337,87384
338,160599
339,38162
340,42216
341,35447
342,80032
343,176444
344,173031
345,27537
346,230599
347,152873
348,66058
349,227455
350,20138
351,57015
352,151898
353,61831
354,143353
355,80812
356,189038
357,181996
358,181952
359,241083
360,145985
361,41194
362,40914
363,78351
364,10683
365,14680
366,18523
367,42195
368,157272
369,199647
370,71834
371,55949
372,214462
373,232623
374,38520
375,184179
376,50786
377,235693
378,96140
379,14986
380,224655
381,51718
382,30416
383,161169
384,145213
385,156437
386,149685
387,111493
388,39364
389,208805
390,121427
391,209300
392,50287
393,150422
394,229943
395,76541
396,135148
397,160151
398,235986
399,146936
400,146414
401,142864
402,78206
403,230309
404,64795
405,210273
